"Professor","Course","Semester","AcademicYear","StudentName","EvaluationScore"
"Lee","Python2","Spring",2020,"Rik Bottinelli",74.34256508
"Lee","Statistics","Spring",2020,"Rik Bottinelli",76.46219261
"Peter","General Biology","Fall",2020,"Rik Bottinelli",78.30280919
"Tony","Modern History","Spring",2020,"Rik Bottinelli",70.84960889
"Antony","Communication","Fall",4045,"Rik Partner",149.51072646
"Cindy","Accounting","Fall",4045,"Rik Partner",140.80859808
"Jason","Big Data","Spring",2021,"Rik Partner",77.36381244
"Lee","Python2","Fall",2021,"Rik Partner",73.86304529
"Sue","Commercial Law","Fall",2021,"Rik Partner",76.8552222
"Andrew","Investment","Fall",2020,"Riki Dreinan",78.18933657
"Antony","Communication","Spring",4044,"Riki Dreinan",156.58335862
"Cindy","Accounting","Fall",4044,"Riki Dreinan",145.9949251
"Cindy","Financial Modeling","Fall",4044,"Riki Dreinan",148.3759632
"Jack","US History","Fall",2020,"Riki Dreinan",69.47391008
"Jack","Urban sociology","Fall",2020,"Riki Dreinan",74.68319747
"Jason","Big Data","Fall",2020,"Riki Dreinan",68.2800062
"Jill","Environmental Ethics","Fall",2020,"Riki Dreinan",68.04664329
"Lee","Statistics","Spring",2020,"Riki Dreinan",67.08089734
"Peter","General Biology","Fall",2020,"Riki Dreinan",74.44949581
"Sue","Commercial Law","Spring",2020,"Riki Dreinan",69.73136024
"Tony","Modern History","Spring",2020,"Riki Dreinan",71.24151897
"Fiona","Financial Modeling","Fall",2021,"Ring Kilpatrick",81.83369431
"Jack","US History","Fall",2021,"Ring Kilpatrick",85.22248057
"Sue","Commercial Law","Spring",2021,"Ring Kilpatrick",81.04112927
"Andrew","Investment","Spring",2022,"Roanne Dagless",72.91672929
"Antony","Communication","Fall",4046,"Roanne Dagless",163.4995691
"Jason","Big Data","Fall",2022,"Roanne Dagless",79.94365719
"Jill","Environmental Ethics","Spring",2022,"Roanne Dagless",76.40320213
"Jimmy","Counseling Psychology","Fall",2022,"Roanne Dagless",67.10597653
"Kim","Python2","Spring",2022,"Roanne Dagless",73.65416175
"Lee","Statistics","Spring",2022,"Roanne Dagless",76.30201124
"Cindy","Financial Modeling","Fall",4043,"Robbie Iacovozzo",150.12085062
"Jill","Environmental Ethics","Fall",2019,"Robbie Iacovozzo",71.29168011
"Lee","Statistics","Fall",2019,"Robbie Iacovozzo",80.7392065
"Sue","Commercial Law","Spring",2019,"Robbie Iacovozzo",71.71705661
"Wang","Data Visualization","Spring",2019,"Robbie Iacovozzo",85.54002903
"Andrew","Investment","Fall",2020,"Robinett Neely",70.4470603
"Cindy","Accounting","Spring",4044,"Robinett Neely",150.68195054
"Lee","Python2","Fall",2020,"Robinett Neely",79.91511432
"Peter","General Biology","Fall",2020,"Robinett Neely",78.25607159
"Sue","Commercial Law","Spring",2020,"Robinett Neely",73.4737521
"Antony","Communication","Fall",4045,"Robinia Lappine",156.15799346
"Cindy","Accounting","Fall",4045,"Robinia Lappine",139.41981566
"Sue","Commercial Law","Spring",2021,"Robinia Lappine",72.87944434
"Tina","Big Data","Fall",2021,"Robinia Lappine",70.7120473
"Cindy","Accounting","Fall",4045,"Rochell Rignoldes",135.18784912
"Fiona","Financial Modeling","Fall",4045,"Rochell Rignoldes",134.65514598
"Lee","Python2","Spring",2021,"Rochell Rignoldes",68.61101745
"Peter","General Biology","Spring",2021,"Rochell Rignoldes",73.0865721
"Tim","Investment","Fall",2021,"Rochell Rignoldes",82.27672567
"Andrew","Investment","Spring",2019,"Rock Barley",77.90829203
"Cindy","Financial Modeling","Fall",4043,"Rock Barley",149.14462134
"Jack","Urban sociology","Fall",2019,"Rock Barley",69.45111779
"Jason","Big Data","Fall",2019,"Rock Barley",70.54309422
"Jimmy","Counseling Psychology","Spring",2019,"Rock Barley",77.66495744
"Kim","Python2","Fall",2019,"Rock Barley",77.14887975
"Antony","Communication","Fall",4047,"Rockey Garrit",141.8977757
"Cindy","Accounting","Fall",4047,"Rockey Garrit",139.17554652
"Fiona","Financial Modeling","Fall",2023,"Rockey Garrit",75.57875756
"Jill","Environmental Ethics","Fall",2023,"Rockey Garrit",73.31033072
"Lee","Python2","Fall",2023,"Rockey Garrit",75.57923549
"Sue","Commercial Law","Fall",2023,"Rockey Garrit",69.5972967
"Tina","Big Data","Spring",2023,"Rockey Garrit",72.33522912
"Tony","Modern History","Fall",2023,"Rockey Garrit",71.35700623
"Wang","Statistics","Fall",2023,"Rockey Garrit",69.78892825
"Andrew","Investment","Spring",2019,"Roddy Belward",87.89142143
"Antony","Communication","Spring",4043,"Roddy Belward",153.12781966
"Cindy","Financial Modeling","Spring",4043,"Roddy Belward",142.59972194
"Jill","Environmental Ethics","Spring",2019,"Roddy Belward",75.32168942
"Jimmy","Counseling Psychology","Spring",2019,"Roddy Belward",73.26372443
"Kim","Python2","Spring",2019,"Roddy Belward",84.75364792
"Sue","Commercial Law","Fall",2019,"Roddy Belward",76.20748859
"Tony","Modern History","Spring",2019,"Roddy Belward",78.50316692
"Antony","Communication","Spring",4045,"Rodrigo Krzysztofiak",139.83555264
"Cindy","Accounting","Fall",4045,"Rodrigo Krzysztofiak",144.11398988
"Jack","US History","Spring",2021,"Rodrigo Krzysztofiak",74.46822487
"Jill","Environmental Ethics","Fall",2021,"Rodrigo Krzysztofiak",84.62013413
"Jimmy","Counseling Psychology","Spring",2021,"Rodrigo Krzysztofiak",66.9845579
"Lee","Python2","Spring",2021,"Rodrigo Krzysztofiak",68.99408343
"Peter","General Biology","Fall",2021,"Rodrigo Krzysztofiak",72.208387
"Tim","Investment","Fall",2021,"Rodrigo Krzysztofiak",73.24941533
"Tina","Big Data","Fall",2021,"Rodrigo Krzysztofiak",77.61090725
"Tony","Modern History","Fall",2021,"Rodrigo Krzysztofiak",74.92051232
"Wang","Data Visualization","Fall",2021,"Rodrigo Krzysztofiak",70.58554915
"Wang","Statistics","Spring",2021,"Rodrigo Krzysztofiak",70.91693668
"Cindy","Financial Modeling","Spring",4045,"Rogerio MacGowing",141.28381998
"Antony","Communication","Spring",4043,"Rolland Copperwaite",169.4271125
"Cindy","Financial Modeling","Fall",4043,"Rolland Copperwaite",135.77807448
"Kim","Data Visualization","Fall",2019,"Rolland Copperwaite",84.02764301
"Kim","Python2","Spring",2019,"Rolland Copperwaite",76.93288623
"Peter","General Biology","Spring",2019,"Rolland Copperwaite",70.39841829
"Sue","Commercial Law","Fall",2019,"Rolland Copperwaite",68.35344204
"Tony","Modern History","Spring",2019,"Rolland Copperwaite",69.78383099
"Cindy","Accounting","Spring",4044,"Ronalda Cockling",152.54471134
"Jill","Environmental Ethics","Fall",2020,"Ronalda Cockling",68.80098943
"Jimmy","Counseling Psychology","Fall",2020,"Ronalda Cockling",66.61800945
"Kim","Data Visualization","Fall",2020,"Ronalda Cockling",67.92229852
"Lee","Python2","Spring",2020,"Ronalda Cockling",81.49945472
"Lee","Statistics","Fall",2020,"Ronalda Cockling",73.7481532
"Peter","General Biology","Fall",2020,"Ronalda Cockling",71.10553494
"Jill","Environmental Ethics","Spring",2019,"Roobbie Runcieman",68.11239076
"Jimmy","Counseling Psychology","Fall",2019,"Roobbie Runcieman",73.34358939
"Kim","Data Visualization","Fall",2019,"Roobbie Runcieman",84.97294596
"Tina","Big Data","Spring",2019,"Roobbie Runcieman",76.55502883
"Antony","Communication","Fall",4043,"Rori Bellino",140.9000306
"Jack","Urban sociology","Fall",2019,"Rori Bellino",68.09354796
"Jill","Environmental Ethics","Fall",2019,"Rori Bellino",87.77917177
"Kim","Data Visualization","Fall",2019,"Rori Bellino",68.51988335
"Tim","Investment","Fall",2019,"Rori Bellino",73.10052182
"Wang","Statistics","Spring",2019,"Rori Bellino",68.53750016
"Antony","Communication","Fall",4047,"Rosabella Lubbock",171.960459
"Cindy","Accounting","Fall",4047,"Rosabella Lubbock",153.14809334
"Cindy","Financial Modeling","Spring",4047,"Rosabella Lubbock",139.43813438
"Jack","Urban sociology","Fall",2023,"Rosabella Lubbock",69.73958331
"Jason","Big Data","Fall",2023,"Rosabella Lubbock",75.70596666
"Jimmy","Counseling Psychology","Fall",2023,"Rosabella Lubbock",65.75214957
"Tim","Investment","Spring",2023,"Rosabella Lubbock",79.50967243
"Antony","Communication","Spring",4047,"Rosaleen Deetlof",175.57924166
"Fiona","Financial Modeling","Fall",4047,"Rosaleen Deetlof",152.17430638
"Lee","Data Visualization","Fall",2023,"Rosaleen Deetlof",70.49125767
"Peter","General Biology","Spring",2023,"Rosaleen Deetlof",80.27537283
"Sue","Commercial Law","Fall",2023,"Rosaleen Deetlof",73.12113941
"Tim","Investment","Fall",2023,"Rosaleen Deetlof",78.97641559
"Tony","Modern History","Fall",2023,"Rosaleen Deetlof",72.91742931
"Wang","Statistics","Fall",2023,"Rosaleen Deetlof",68.13514979
"Andrew","Investment","Spring",2021,"Rosalinde Poon",72.49482034
"Jason","Big Data","Spring",2021,"Rosalinde Poon",72.04302234
"Jill","Environmental Ethics","Fall",2021,"Rosalinde Poon",72.65095825
"Jimmy","Counseling Psychology","Fall",2021,"Rosalinde Poon",68.26822587
"Lee","Data Visualization","Spring",2021,"Rosalinde Poon",75.04594557
"Lee","Python2","Fall",2021,"Rosalinde Poon",76.75510915
"Peter","General Biology","Spring",2021,"Rosalinde Poon",73.80743314
"Tony","Modern History","Fall",2021,"Rosalinde Poon",73.54270464
"Jason","Big Data","Spring",2021,"Rosalyn Lanchester",80.30232655
"Lee","Python2","Fall",2021,"Rosalyn Lanchester",71.68807779
"Peter","General Biology","Fall",2021,"Rosalyn Lanchester",69.90933686
"Sue","Commercial Law","Spring",2021,"Rosalyn Lanchester",74.70107586
"Tony","Modern History","Spring",2021,"Rosalyn Lanchester",70.19959083
"Wang","Data Visualization","Fall",2021,"Rosalyn Lanchester",69.84323511
"Jack","Urban sociology","Spring",2022,"Rose Galler",68.75604961
"Jason","Big Data","Fall",2022,"Rose Galler",79.06827744
"Lee","Statistics","Spring",2022,"Rose Galler",77.21162
"Peter","General Biology","Fall",2022,"Rose Galler",78.44298599
"Antony","Communication","Spring",4047,"Roselin Hornung",137.01584166
"Cindy","Accounting","Fall",4047,"Roselin Hornung",144.1225294
"Fiona","Financial Modeling","Fall",4047,"Roselin Hornung",156.30493374
"Jack","US History","Fall",2023,"Roselin Hornung",75.01519949
"Jack","Urban sociology","Spring",2023,"Roselin Hornung",72.41204967
"Jill","Environmental Ethics","Spring",2023,"Roselin Hornung",68.32934091
"Jimmy","Counseling Psychology","Spring",2023,"Roselin Hornung",81.58451248
"Lee","Data Visualization","Spring",2023,"Roselin Hornung",67.05788311
"Peter","General Biology","Spring",2023,"Roselin Hornung",68.54765863
"Sue","Commercial Law","Fall",2023,"Roselin Hornung",73.89755831
"Tina","Big Data","Spring",2023,"Roselin Hornung",66.18530374
"Tony","Modern History","Fall",2023,"Roselin Hornung",72.13531892
"Wang","Statistics","Fall",2023,"Roselin Hornung",70.28389432
"Antony","Communication","Spring",4045,"Rosemary Berrigan",167.78964404
"Cindy","Accounting","Spring",4045,"Rosemary Berrigan",152.61355758
"Fiona","Financial Modeling","Fall",2021,"Rosemary Berrigan",76.21655034
"Jack","US History","Spring",2021,"Rosemary Berrigan",73.01075399
"Jack","Urban sociology","Fall",2021,"Rosemary Berrigan",68.63685736
"Jill","Environmental Ethics","Spring",2021,"Rosemary Berrigan",88.44063391
"Jimmy","Counseling Psychology","Spring",2021,"Rosemary Berrigan",67.40646185
"Lee","Python2","Fall",2021,"Rosemary Berrigan",69.20702711
"Sue","Commercial Law","Spring",2021,"Rosemary Berrigan",70.91874863
"Tim","Investment","Fall",2021,"Rosemary Berrigan",78.19253442
"Tina","Big Data","Fall",2021,"Rosemary Berrigan",69.61439571
"Tony","Modern History","Fall",2021,"Rosemary Berrigan",76.921821
"Wang","Data Visualization","Fall",2021,"Rosemary Berrigan",67.44229876
"Wang","Statistics","Fall",2021,"Rosemary Berrigan",67.22065822
"Antony","Communication","Fall",4047,"Roslyn Lovemore",137.56094662
"Cindy","Accounting","Fall",4047,"Roslyn Lovemore",141.56065632
"Cindy","Financial Modeling","Spring",4047,"Roslyn Lovemore",138.1314646
"Jack","Urban sociology","Spring",2023,"Roslyn Lovemore",70.42281175
"Jane","US History","Spring",2023,"Roslyn Lovemore",91.9259371
"Jimmy","Counseling Psychology","Fall",2023,"Roslyn Lovemore",78.63047171
"Kim","Python2","Spring",2023,"Roslyn Lovemore",78.87816252
"Lee","Data Visualization","Fall",2023,"Roslyn Lovemore",78.15778742
"Lee","Statistics","Spring",2023,"Roslyn Lovemore",79.74849992
"Sue","Commercial Law","Spring",2023,"Roslyn Lovemore",69.74345151
"Tim","Investment","Fall",2023,"Roslyn Lovemore",73.07639226
"Tina","Big Data","Spring",2023,"Roslyn Lovemore",66.67836004
"Tony","Modern History","Spring",2023,"Roslyn Lovemore",80.90442739
"Antony","Communication","Spring",4043,"Rosy Osinin",171.52830846
"Jack","Urban sociology","Spring",2019,"Rosy Osinin",72.82864848
"Jane","US History","Spring",2019,"Rosy Osinin",72.26292361
"Jason","Big Data","Fall",2019,"Rosy Osinin",76.54980012
"Jill","Environmental Ethics","Spring",2019,"Rosy Osinin",71.88528105
"Jimmy","Counseling Psychology","Fall",2019,"Rosy Osinin",73.46160125
"Kim","Data Visualization","Fall",2019,"Rosy Osinin",77.82090447
"Kim","Python2","Fall",2019,"Rosy Osinin",83.78683691
"Peter","General Biology","Fall",2019,"Rosy Osinin",77.17970119
"Sue","Commercial Law","Spring",2019,"Rosy Osinin",76.51036661
"Tim","Accounting","Fall",2019,"Rosy Osinin",78.85594718
"Tim","Investment","Fall",2019,"Rosy Osinin",81.25906739
"Tony","Modern History","Fall",2019,"Rosy Osinin",73.00626522
"Wang","Statistics","Spring",2019,"Rosy Osinin",70.93519274
"Kim","Data Visualization","Fall",2019,"Rourke Lacroux",74.33133895
"Andrew","Investment","Fall",2022,"Rowland Lampel",76.21840761
"Fiona","Financial Modeling","Fall",2022,"Rowland Lampel",70.32790596
"Jack","US History","Fall",2022,"Rowland Lampel",74.43511739
"Jason","Big Data","Spring",2022,"Rowland Lampel",75.25030016
"Jill","Environmental Ethics","Fall",2022,"Rowland Lampel",88.03677953
"Jimmy","Counseling Psychology","Spring",2022,"Rowland Lampel",68.72929231
"Kim","Python2","Fall",2022,"Rowland Lampel",80.01610657
"Lee","Data Visualization","Fall",2022,"Rowland Lampel",69.85971006
"Lee","Statistics","Fall",2022,"Rowland Lampel",77.16773438
"Sue","Commercial Law","Fall",2022,"Rowland Lampel",68.6932848
"Tim","Accounting","Spring",2022,"Rowland Lampel",76.83184023
"Tony","Modern History","Fall",2022,"Rowland Lampel",77.53673161
"Andrew","Investment","Spring",2021,"Roy Griffoen",80.48114375
"Antony","Communication","Fall",4045,"Roy Griffoen",165.53144884
"Cindy","Accounting","Fall",4045,"Roy Griffoen",141.04578576
"Jack","US History","Fall",2021,"Roy Griffoen",72.85465119
"Jack","Urban sociology","Fall",2021,"Roy Griffoen",72.51131566
"Jimmy","Counseling Psychology","Spring",2021,"Roy Griffoen",77.58416043
"Lee","Python2","Fall",2021,"Roy Griffoen",73.82646487
"Sue","Commercial Law","Spring",2021,"Roy Griffoen",75.19578764
"Tina","Big Data","Fall",2021,"Roy Griffoen",79.25465573
"Tony","Modern History","Fall",2021,"Roy Griffoen",80.71534813
"Wang","Data Visualization","Fall",2021,"Roy Griffoen",68.98185987
"Fiona","Financial Modeling","Fall",2023,"Rudie Cayser",87.06726529
"Jane","US History","Spring",2023,"Rudie Cayser",92.39476726
"Jill","Environmental Ethics","Spring",2023,"Rudie Cayser",90.59348284
"Lee","Data Visualization","Spring",2023,"Rudie Cayser",88.66576669
"Tim","Investment","Fall",2023,"Rudie Cayser",93.3797896
"Wang","Statistics","Fall",2023,"Rudie Cayser",92.97475158
"Antony","Communication","Fall",4046,"Ruth Hartzogs",150.70980474
"Jimmy","Counseling Psychology","Spring",2022,"Ruth Hartzogs",77.08936518
"Kim","Python2","Spring",2022,"Ruth Hartzogs",67.68582352
"Lee","Data Visualization","Fall",2022,"Ruth Hartzogs",78.93984458
"Lee","Statistics","Spring",2022,"Ruth Hartzogs",71.69130343
"Sue","Commercial Law","Spring",2022,"Ruth Hartzogs",78.19369119
"Tony","Modern History","Spring",2022,"Ruth Hartzogs",78.89719542
"Antony","Communication","Fall",4045,"Ruttger Tilby",169.3944308
"Cindy","Accounting","Spring",4045,"Ruttger Tilby",151.19145054
"Jill","Environmental Ethics","Spring",2021,"Ruttger Tilby",86.51455403
"Jimmy","Counseling Psychology","Spring",2021,"Ruttger Tilby",74.6847175
"Lee","Python2","Fall",2021,"Ruttger Tilby",76.85044479
"Peter","General Biology","Spring",2021,"Ruttger Tilby",76.13653056
"Tim","Investment","Fall",2021,"Ruttger Tilby",81.37323378
"Tina","Big Data","Fall",2021,"Ruttger Tilby",72.24535145
"Tony","Modern History","Fall",2021,"Ruttger Tilby",73.72540886
"Wang","Data Visualization","Fall",2021,"Ruttger Tilby",68.90236078
"Wang","Statistics","Fall",2021,"Ruttger Tilby",69.89672601
"Cindy","Financial Modeling","Fall",4043,"Sada Cargenven",136.31151506
"Jack","Urban sociology","Fall",2019,"Sada Cargenven",70.88584086
"Kim","Data Visualization","Fall",2019,"Sada Cargenven",77.28110519
"Sue","Commercial Law","Spring",2019,"Sada Cargenven",74.68689868
"Tony","Modern History","Fall",2019,"Sada Cargenven",74.8495754
"Antony","Communication","Spring",4045,"Sada Grossier",172.0108597
"Cindy","Accounting","Fall",4045,"Sada Grossier",146.07944216
"Cindy","Financial Modeling","Spring",4045,"Sada Grossier",151.39254784
"Jimmy","Counseling Psychology","Fall",2021,"Sada Grossier",82.31082808
"Lee","Python2","Fall",2021,"Sada Grossier",67.66019516
"Tim","Investment","Fall",2021,"Sada Grossier",73.82175251
"Tony","Modern History","Fall",2021,"Sada Grossier",79.13112293
"Wang","Data Visualization","Fall",2021,"Sada Grossier",68.51562641
"Wang","Statistics","Fall",2021,"Sada Grossier",70.1405926
"Jill","Environmental Ethics","Spring",2021,"Sadye Oolahan",82.45869354
"Jimmy","Counseling Psychology","Fall",2021,"Sadye Oolahan",75.89633241
"Lee","Python2","Spring",2021,"Sadye Oolahan",78.66448442
"Sue","Commercial Law","Fall",2021,"Sadye Oolahan",68.38208389
"Tony","Modern History","Spring",2021,"Sadye Oolahan",68.02933887
"Wang","Data Visualization","Fall",2021,"Sadye Oolahan",69.34391738
"Wang","Statistics","Fall",2021,"Sadye Oolahan",70.57746868
"Antony","Communication","Fall",4044,"Salomi Vyse",162.1023777
"Lee","Statistics","Fall",2020,"Salomi Vyse",92.19687182
"Jason","Big Data","Spring",2021,"Salomo Kiellor",74.91726378
"Jimmy","Counseling Psychology","Spring",2021,"Salomo Kiellor",75.82828368
"Wang","Statistics","Spring",2021,"Salomo Kiellor",69.74126765
"Jack","Urban sociology","Fall",2023,"Sammy Murcutt",71.82029569
"Jane","US History","Spring",2023,"Sammy Murcutt",70.52284785
"Jill","Environmental Ethics","Fall",2023,"Sammy Murcutt",79.63008589
"Jimmy","Counseling Psychology","Fall",2023,"Sammy Murcutt",78.63391558
